LASTNAME,FIRSTNAME,BADGE LABEL,BADGE LEVEL
Neveu,Rossie,Doctrine Documentation Contributor,1
Neveu,Rossie,Attended a training on Symfony2 (level 3) at SensioLabs,2
Neveu,Rossie,Monolog Documentation Contributor,1
Neveu,Rossie,One year membership,1
Lesch,Quinn,Monolog Code Contributor,1
Lesch,Quinn,Doctrine Code Contributor,1
Lesch,Quinn,Composer Documentation Contributor,1
Lesch,Quinn,Monolog Documentation Contributor,1
Lesch,Quinn,Helped write a book about Symfony,3
Lesch,Quinn,Twig Code Contributor,1
Lesch,Quinn,SensioLabs Certified Symfony Developer (Expert),3
Lesch,Quinn,Symfony Documentation Contributor,1
Lesch,Quinn,Silex Documentation Contributor,1
Lesch,Quinn,Swiftmailer Documentation Contributor,1
Lesch,Quinn,Doctrine Documentation Contributor,1
Lesch,Quinn,One year membership,1
Mercier,Lottie,Monolog Code Contributor,1
Mercier,Lottie,Composer Code Contributor,1
Mercier,Lottie,Doctrine Code Contributor,1
Mercier,Lottie,Swiftmailer Code Contributor,1
Mercier,Lottie,Twig Documentation Contributor,1
Mercier,Lottie,Attended a training on Symfony2 (level 3) at SensioLabs,2
Mercier,Lottie,Helped write a book about Symfony,3
Mercier,Lottie,SensioLabs Certified Symfony Developer (Advanced),2
Mercier,Lottie,Doctrine Documentation Contributor,1
Mercier,Lottie,Symfony CMF Code Contributor,1
Mercier,Lottie,Symfony Documentation Contributor,1
Mercier,Lottie,Six year membership,3
Mercier,Lottie,Five year membership,3
Mercier,Lottie,Four year membership,2
Mercier,Lottie,Three year membership,2
Mercier,Lottie,Two year membership,1
Mercier,Lottie,One year membership,1
Beahan,Myrl,Composer Documentation Contributor,1
Beahan,Myrl,Symfony Code Contributor,1
Beahan,Myrl,Symfony Documentation Contributor,1
Beahan,Myrl,Swiftmailer Code Contributor,1
Beahan,Myrl,Doctrine Documentation Contributor,1
Beahan,Myrl,Swiftmailer Documentation Contributor,1
Beahan,Myrl,Silex Code Contributor,1
Beahan,Myrl,Symfony CMF Code Contributor,1
Beahan,Myrl,SensioLabs Certified Symfony Developer (Advanced),2
Beahan,Myrl,Attended a training on Symfony2 (level 3) at SensioLabs,2
Beahan,Myrl,Monolog Code Contributor,1
Beahan,Myrl,Doctrine Code Contributor,1
Beahan,Myrl,Two year membership,1
Beahan,Myrl,One year membership,1
Levy,Adele,Doctrine Code Contributor,1
Levy,Adele,Doctrine Documentation Contributor,1
Levy,Adele,Swiftmailer Code Contributor,1
Levy,Adele,Attended a training on Symfony2 (level 3) at SensioLabs,2
Levy,Adele,Composer Code Contributor,1
Levy,Adele,Symfony CMF Code Contributor,1
Levy,Adele,Silex Code Contributor,1
Levy,Adele,Six year membership,3
Levy,Adele,Five year membership,3
Levy,Adele,Four year membership,2
Levy,Adele,Three year membership,2
Levy,Adele,Two year membership,1
Levy,Adele,One year membership,1
Cummerata,Anastacio,Doctrine Documentation Contributor,1
Cummerata,Anastacio,Twig Code Contributor,1
Cummerata,Anastacio,Composer Code Contributor,1
Cummerata,Anastacio,Helped write a book about Symfony,3
Cummerata,Anastacio,Silex Code Contributor,1
Cummerata,Anastacio,Swiftmailer Documentation Contributor,1
Cummerata,Anastacio,Swiftmailer Code Contributor,1
Cummerata,Anastacio,Six year membership,3
Cummerata,Anastacio,Five year membership,3
Cummerata,Anastacio,Four year membership,2
Cummerata,Anastacio,Three year membership,2
Cummerata,Anastacio,Two year membership,1
Cummerata,Anastacio,One year membership,1
Ryan,Demario,Twig Code Contributor,1
Ryan,Demario,Symfony Documentation Contributor,1
Ryan,Demario,Symfony Code Contributor,1
Ryan,Demario,Monolog Documentation Contributor,1
Ryan,Demario,Three year membership,2
Ryan,Demario,Two year membership,1
Ryan,Demario,One year membership,1
Johnson,Royal,Monolog Code Contributor,1
Johnson,Royal,Helped write a book about Symfony,3
Johnson,Royal,Symfony CMF Code Contributor,1
Johnson,Royal,Silex Documentation Contributor,1
Johnson,Royal,Monolog Documentation Contributor,1
Johnson,Royal,Composer Code Contributor,1
Johnson,Royal,Doctrine Code Contributor,1
Johnson,Royal,Swiftmailer Code Contributor,1
Johnson,Royal,SensioLabs Certified Symfony Developer (Advanced),2
Johnson,Royal,Two year membership,1
Johnson,Royal,One year membership,1
Kertzmann,Halle,Silex Code Contributor,1
Kertzmann,Halle,Composer Documentation Contributor,1
Kertzmann,Halle,Doctrine Documentation Contributor,1
Kertzmann,Halle,Symfony CMF Code Contributor,1
Kertzmann,Halle,Silex Documentation Contributor,1
Kertzmann,Halle,Swiftmailer Code Contributor,1
Kertzmann,Halle,Symfony Documentation Contributor,1
Kertzmann,Halle,SensioLabs Certified Symfony Developer (Expert),3
Kertzmann,Halle,Symfony Code Contributor,1
Kertzmann,Halle,Seven year membership,3
Kertzmann,Halle,Six year membership,3
Kertzmann,Halle,Five year membership,3
Kertzmann,Halle,Four year membership,2
Kertzmann,Halle,Three year membership,2
Kertzmann,Halle,Two year membership,1
Kertzmann,Halle,One year membership,1
Green,Trinity,Monolog Code Contributor,1
Green,Trinity,Composer Documentation Contributor,1
Green,Trinity,Monolog Documentation Contributor,1
Green,Trinity,Doctrine Documentation Contributor,1
Green,Trinity,SensioLabs Certified Symfony Developer (Expert),3
Green,Trinity,Swiftmailer Code Contributor,1
Green,Trinity,Attended a training on Symfony2 (level 3) at SensioLabs,2
Green,Trinity,Swiftmailer Documentation Contributor,1
Green,Trinity,SensioLabs Certified Symfony Developer (Advanced),2
Green,Trinity,Symfony CMF Code Contributor,1
Green,Trinity,Symfony Documentation Contributor,1
Green,Trinity,Silex Documentation Contributor,1
Green,Trinity,Doctrine Code Contributor,1
Green,Trinity,Two year membership,1
Green,Trinity,One year membership,1
Louis,Nannie,Swiftmailer Documentation Contributor,1
Louis,Nannie,Monolog Documentation Contributor,1
Louis,Nannie,Symfony Documentation Contributor,1
Louis,Nannie,Attended a training on Symfony2 (level 3) at SensioLabs,2
Louis,Nannie,Symfony CMF Code Contributor,1
Louis,Nannie,Composer Documentation Contributor,1
Louis,Nannie,Doctrine Documentation Contributor,1
Louis,Nannie,Twig Code Contributor,1
Louis,Nannie,Monolog Code Contributor,1
Louis,Nannie,Helped write a book about Symfony,3
Louis,Nannie,Silex Documentation Contributor,1
Louis,Nannie,Eight year membership,3
Louis,Nannie,Seven year membership,3
Louis,Nannie,Six year membership,3
Louis,Nannie,Five year membership,3
Louis,Nannie,Four year membership,2
Louis,Nannie,Three year membership,2
Louis,Nannie,Two year membership,1
Louis,Nannie,One year membership,1
Roger,Adell,Monolog Code Contributor,1
Roger,Adell,Helped write a book about Symfony,3
Roger,Adell,Swiftmailer Documentation Contributor,1
Roger,Adell,Twig Code Contributor,1
Roger,Adell,SensioLabs Certified Symfony Developer (Expert),3
Roger,Adell,Composer Code Contributor,1
Roger,Adell,Doctrine Code Contributor,1
Roger,Adell,Twig Documentation Contributor,1
Roger,Adell,Symfony Code Contributor,1
Roger,Adell,Symfony CMF Code Contributor,1
Roger,Adell,Five year membership,3
Roger,Adell,Four year membership,2
Roger,Adell,Three year membership,2
Roger,Adell,Two year membership,1
Roger,Adell,One year membership,1
Orn,Rhianna,Twig Code Contributor,1
Orn,Rhianna,SensioLabs Certified Symfony Developer (Expert),3
Orn,Rhianna,Symfony CMF Code Contributor,1
Orn,Rhianna,Symfony Documentation Contributor,1
Orn,Rhianna,Monolog Documentation Contributor,1
O'Conner,Thad,Doctrine Code Contributor,1
O'Conner,Thad,Doctrine Documentation Contributor,1
O'Conner,Thad,Silex Documentation Contributor,1
O'Conner,Thad,Monolog Documentation Contributor,1
O'Conner,Thad,Twig Documentation Contributor,1
O'Conner,Thad,Symfony Code Contributor,1
O'Conner,Thad,Helped write a book about Symfony,3
O'Conner,Thad,Symfony Documentation Contributor,1
O'Conner,Thad,Monolog Code Contributor,1
O'Conner,Thad,Symfony CMF Code Contributor,1
O'Conner,Thad,Composer Code Contributor,1
O'Conner,Thad,Five year membership,3
O'Conner,Thad,Four year membership,2
O'Conner,Thad,Three year membership,2
O'Conner,Thad,Two year membership,1
O'Conner,Thad,One year membership,1
Nicolas,Candice,Twig Code Contributor,1
Nicolas,Candice,SensioLabs Certified Symfony Developer (Expert),3
Nicolas,Candice,Symfony CMF Code Contributor,1
Nicolas,Candice,Doctrine Code Contributor,1
Nicolas,Candice,Attended a training on Symfony2 (level 3) at SensioLabs,2
Nicolas,Candice,Doctrine Documentation Contributor,1
Nicolas,Candice,Composer Documentation Contributor,1
Nicolas,Candice,Composer Code Contributor,1
Nicolas,Candice,Helped write a book about Symfony,3
Nicolas,Candice,Silex Documentation Contributor,1
Nicolas,Candice,Monolog Code Contributor,1
Nicolas,Candice,Symfony Code Contributor,1
Nicolas,Candice,Swiftmailer Code Contributor,1
Nicolas,Candice,Swiftmailer Documentation Contributor,1
Nicolas,Candice,Four year membership,2
Nicolas,Candice,Three year membership,2
Nicolas,Candice,Two year membership,1
Nicolas,Candice,One year membership,1
Lamy,Jeffery,Swiftmailer Documentation Contributor,1
Lamy,Jeffery,Swiftmailer Code Contributor,1
Lamy,Jeffery,SensioLabs Certified Symfony Developer (Expert),3
Lamy,Jeffery,Doctrine Code Contributor,1
Lamy,Jeffery,Symfony Documentation Contributor,1
Lamy,Jeffery,Symfony CMF Code Contributor,1
Lamy,Jeffery,Composer Code Contributor,1
Lamy,Jeffery,Helped write a book about Symfony,3
Lamy,Jeffery,Two year membership,1
Lamy,Jeffery,One year membership,1
Bazin,Claude,Swiftmailer Code Contributor,1
Bazin,Claude,Composer Code Contributor,1
Bazin,Claude,Monolog Documentation Contributor,1
Bazin,Claude,Silex Documentation Contributor,1
Bazin,Claude,Doctrine Code Contributor,1
Bazin,Claude,Doctrine Documentation Contributor,1
Bazin,Claude,SensioLabs Certified Symfony Developer (Advanced),2
Bazin,Claude,Composer Documentation Contributor,1
Bazin,Claude,One year membership,1
Guichard,Kelly,Composer Code Contributor,1
Guichard,Kelly,Helped write a book about Symfony,3
Guichard,Kelly,Symfony Documentation Contributor,1
Guichard,Kelly,Doctrine Code Contributor,1
Guichard,Kelly,Silex Documentation Contributor,1
Guichard,Kelly,Attended a training on Symfony2 (level 3) at SensioLabs,2
Guichard,Kelly,Monolog Documentation Contributor,1
Guichard,Kelly,SensioLabs Certified Symfony Developer (Advanced),2
Dach,Roderick,Doctrine Documentation Contributor,1
Dach,Roderick,Doctrine Code Contributor,1
Dach,Roderick,Composer Code Contributor,1
Dach,Roderick,Six year membership,3
Dach,Roderick,Five year membership,3
Dach,Roderick,Four year membership,2
Dach,Roderick,Three year membership,2
Dach,Roderick,Two year membership,1
Dach,Roderick,One year membership,1
Lecoq,Malinda,SensioLabs Certified Symfony Developer (Advanced),2
Lecoq,Malinda,Symfony Documentation Contributor,1
Lecoq,Malinda,Doctrine Code Contributor,1
Lecoq,Malinda,Two year membership,1
Lecoq,Malinda,One year membership,1
Deckow,Nico,Monolog Code Contributor,1
Deckow,Nico,Swiftmailer Code Contributor,1
Deckow,Nico,Doctrine Documentation Contributor,1
Deckow,Nico,Twig Code Contributor,1
Deckow,Nico,Silex Documentation Contributor,1
Deckow,Nico,Twig Documentation Contributor,1
Deckow,Nico,SensioLabs Certified Symfony Developer (Advanced),2
Deckow,Nico,Composer Documentation Contributor,1
Deckow,Nico,Symfony Documentation Contributor,1
Deckow,Nico,Helped write a book about Symfony,3
Deckow,Nico,Symfony Code Contributor,1
Deckow,Nico,Three year membership,2
Deckow,Nico,Two year membership,1
Deckow,Nico,One year membership,1
Keebler,Dell,Monolog Code Contributor,1
Keebler,Dell,Swiftmailer Documentation Contributor,1
Keebler,Dell,Doctrine Documentation Contributor,1
Keebler,Dell,Symfony CMF Code Contributor,1
Keebler,Dell,Silex Documentation Contributor,1
Keebler,Dell,Five year membership,3
Keebler,Dell,Four year membership,2
Keebler,Dell,Three year membership,2
Keebler,Dell,Two year membership,1
Keebler,Dell,One year membership,1
Roy,Emilia,Twig Documentation Contributor,1
Roy,Emilia,Doctrine Documentation Contributor,1
Roy,Emilia,Symfony CMF Code Contributor,1
Roy,Emilia,Symfony Documentation Contributor,1
Roy,Emilia,Composer Code Contributor,1
Roy,Emilia,Doctrine Code Contributor,1
Roy,Emilia,Silex Documentation Contributor,1
Roy,Emilia,Symfony Code Contributor,1
Roy,Emilia,Monolog Documentation Contributor,1
Roy,Emilia,SensioLabs Certified Symfony Developer (Advanced),2
Roy,Emilia,Composer Documentation Contributor,1
Roy,Emilia,Silex Code Contributor,1
Roy,Emilia,Two year membership,1
Roy,Emilia,One year membership,1
Medhurst,Tristan,Swiftmailer Code Contributor,1
Medhurst,Tristan,Twig Code Contributor,1
Medhurst,Tristan,Monolog Code Contributor,1
Medhurst,Tristan,Doctrine Code Contributor,1
Medhurst,Tristan,Symfony Code Contributor,1
Medhurst,Tristan,Six year membership,3
Medhurst,Tristan,Five year membership,3
Medhurst,Tristan,Four year membership,2
Medhurst,Tristan,Three year membership,2
Medhurst,Tristan,Two year membership,1
Medhurst,Tristan,One year membership,1
Mitchell,Colleen,Symfony CMF Code Contributor,1
Mitchell,Colleen,Twig Documentation Contributor,1
Mitchell,Colleen,Doctrine Documentation Contributor,1
Mitchell,Colleen,Monolog Code Contributor,1
Mitchell,Colleen,Doctrine Code Contributor,1
Mitchell,Colleen,Symfony Documentation Contributor,1
Mitchell,Colleen,Silex Code Contributor,1
Mitchell,Colleen,Five year membership,3
Mitchell,Colleen,Four year membership,2
Mitchell,Colleen,Three year membership,2
Mitchell,Colleen,Two year membership,1
Mitchell,Colleen,One year membership,1
Lemaitre,Maryse,Doctrine Code Contributor,1
Lemaitre,Maryse,Swiftmailer Documentation Contributor,1
Lemaitre,Maryse,Four year membership,2
Lemaitre,Maryse,Three year membership,2
Lemaitre,Maryse,Two year membership,1
Lemaitre,Maryse,One year membership,1
Cruickshank,Leila,Symfony CMF Code Contributor,1
Cruickshank,Leila,Doctrine Code Contributor,1
Cruickshank,Leila,Twig Documentation Contributor,1
Cruickshank,Leila,Monolog Code Contributor,1
Cruickshank,Leila,Helped write a book about Symfony,3
Cruickshank,Leila,Symfony Code Contributor,1
Cruickshank,Leila,Composer Code Contributor,1
Cruickshank,Leila,Doctrine Documentation Contributor,1
Cruickshank,Leila,SensioLabs Certified Symfony Developer (Advanced),2
Cruickshank,Leila,Composer Documentation Contributor,1
Cruickshank,Leila,SensioLabs Certified Symfony Developer (Expert),3
Cruickshank,Leila,Symfony Documentation Contributor,1
Cruickshank,Leila,Three year membership,2
Cruickshank,Leila,Two year membership,1
Cruickshank,Leila,One year membership,1
Becker,Isidro,Swiftmailer Code Contributor,1
Becker,Isidro,Doctrine Code Contributor,1
Becker,Isidro,Doctrine Documentation Contributor,1
Becker,Isidro,SensioLabs Certified Symfony Developer (Advanced),2
Becker,Isidro,Four year membership,2
Becker,Isidro,Three year membership,2
Becker,Isidro,Two year membership,1
Becker,Isidro,One year membership,1
Albert,Mona,Symfony Documentation Contributor,1
Albert,Mona,Doctrine Code Contributor,1
Albert,Mona,Silex Documentation Contributor,1
Albert,Mona,Twig Code Contributor,1
Albert,Mona,Symfony Code Contributor,1
Albert,Mona,Symfony CMF Code Contributor,1
Albert,Mona,Helped write a book about Symfony,3
Albert,Mona,Swiftmailer Code Contributor,1
Albert,Mona,Swiftmailer Documentation Contributor,1
Albert,Mona,Composer Documentation Contributor,1
Albert,Mona,Four year membership,2
Albert,Mona,Three year membership,2
Albert,Mona,Two year membership,1
Albert,Mona,One year membership,1
Green,Fernando,Helped write a book about Symfony,3
Green,Fernando,Composer Code Contributor,1
Green,Fernando,Doctrine Code Contributor,1
Green,Fernando,Symfony Code Contributor,1
Green,Fernando,Five year membership,3
Green,Fernando,Four year membership,2
Green,Fernando,Three year membership,2
Green,Fernando,Two year membership,1
Green,Fernando,One year membership,1
Bruneau,Gilbert,Composer Code Contributor,1
Bruneau,Gilbert,Twig Code Contributor,1
Bruneau,Gilbert,Attended a training on Symfony2 (level 3) at SensioLabs,2
Bruneau,Gilbert,Doctrine Documentation Contributor,1
Bruneau,Gilbert,Composer Documentation Contributor,1
Bruneau,Gilbert,Symfony CMF Code Contributor,1
Bruneau,Gilbert,Symfony Documentation Contributor,1
Bruneau,Gilbert,Monolog Documentation Contributor,1
Bruneau,Gilbert,Doctrine Code Contributor,1
Noel,Jazlyn,Monolog Code Contributor,1
Noel,Jazlyn,Doctrine Code Contributor,1
Noel,Jazlyn,Symfony Documentation Contributor,1
Noel,Jazlyn,SensioLabs Certified Symfony Developer (Expert),3
Noel,Jazlyn,Swiftmailer Code Contributor,1
Noel,Jazlyn,Symfony CMF Code Contributor,1
Noel,Jazlyn,Swiftmailer Documentation Contributor,1
Noel,Jazlyn,Doctrine Documentation Contributor,1
Noel,Jazlyn,Symfony Code Contributor,1
Noel,Jazlyn,Helped write a book about Symfony,3
Noel,Jazlyn,Twig Documentation Contributor,1
Noel,Jazlyn,Three year membership,2
Noel,Jazlyn,Two year membership,1
Noel,Jazlyn,One year membership,1
Millet,Madie,SensioLabs Certified Symfony Developer (Advanced),2
Millet,Madie,Swiftmailer Code Contributor,1
Millet,Madie,Silex Code Contributor,1
Millet,Madie,SensioLabs Certified Symfony Developer (Expert),3
Millet,Madie,Silex Documentation Contributor,1
Millet,Madie,Attended a training on Symfony2 (level 3) at SensioLabs,2
Millet,Madie,Helped write a book about Symfony,3
Millet,Madie,Monolog Documentation Contributor,1
Millet,Madie,Composer Code Contributor,1
Millet,Madie,Symfony CMF Code Contributor,1
Millet,Madie,Twig Code Contributor,1
Millet,Madie,Composer Documentation Contributor,1
Millet,Madie,Monolog Code Contributor,1
Millet,Madie,Five year membership,3
Millet,Madie,Four year membership,2
Millet,Madie,Three year membership,2
Millet,Madie,Two year membership,1
